user_id,school,course_id,field_encoded_1,field_encoded_2,start_year,start_month,end_year,end_month,user_year,user_month,video_count,exercise_count,chapter_count,user_past_course_count,user_time_since_last_course,num_prerequisites,certificate,assignment,video,exam,type,duration_days,remaining_time,entropy_time_comment_phase1,exercise_id_count_1,exercise_correct_sum_1,exercise_correct_mean_1,exercise_num_problem_sum_1,exercise_num_problem_mean_1,exercise_attempts_sum_mean_1,exercise_attempts_mean_mean_1,exercise_date_from_enroll_min_1,exercise_date_from_enroll_mean_1,exercise_date_from_enroll_max_1,exercise_context_sum_1,exercise_context_mean_1,exercise_langugage_binary_mean_1,exercise_diff_sum_1,exercise_diff_mean_1,exercise_diff_min_1,exercise_diff_max_1,exercise_perc_goal_score_mean_1,exercise_perc_real_completed_mean_1,exercise_perc_real_completed_std_1,exercise_perc_real_correct_mean_1,exercise_perc_real_correct_std_1,exercise_perc_real_score_sum_1,exercise_perc_real_score_mean_1,exercise_perc_real_score_std_1,exercise_hour_entropy_1,video_watch_count_1,video_watched_percentage_1,video_percentage_watch_time_1,video_pause_count_1,video_pause_avg_1,video_pause_std_1,video_rewatch_avg_1,video_rewatch_std_1,video_time_between_views_avg_1,video_time_between_views_std_1,video_speed_avg_1,entropy_time_1,total_words_phase1,total_positive1,total_negative1,total_neutral1,total_score,label,label_encoded
U_16359663,,C_707456,38,36,2019.0,8.0,2020.0,2.0,2020.0,2.0,99,12,14,0,0.0,0,1.0,80.0,20.0,0.0,1.0,169.0,9,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.0,25.962089816769623,E,0
U_16365727,,C_947149,38,36,2019.0,12.0,2020.0,4.0,2020.0,2.0,20,14,8,0,0.0,2,1.0,55.0,10.0,35.0,1.0,111.0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.230769230769228,E,0
U_16370284,,C_707456,38,36,2019.0,8.0,2020.0,2.0,2020.0,2.0,99,12,14,0,0.0,0,1.0,80.0,20.0,0.0,1.0,169.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.858761292574217,E,0
U_16371808,山西大学,C_947260,38,36,2019.0,12.0,2020.0,3.0,2020.0,2.0,44,21,9,0,0.0,1,1.0,40.0,60.0,0.0,1.0,92.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,11.91941391941392,E,0
U_16373464,山西大学,C_947260,38,36,2019.0,12.0,2020.0,3.0,2020.0,2.0,44,21,9,0,0.0,1,1.0,40.0,60.0,0.0,1.0,92.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.946450375021804,E,0
U_16381070,,C_947260,38,36,2019.0,12.0,2020.0,3.0,2020.0,2.0,44,21,9,0,0.0,1,1.0,40.0,60.0,0.0,1.0,92.0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.83725798011512,E,0
U_16387249,山西大学,C_947260,38,36,2019.0,12.0,2020.0,3.0,2020.0,2.0,44,21,9,0,0.0,1,1.0,40.0,60.0,0.0,1.0,92.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.364556078841797,E,0
U_16391608,南开大学,C_707456,38,36,2019.0,8.0,2020.0,2.0,2020.0,2.0,99,12,14,0,0.0,0,1.0,80.0,20.0,0.0,1.0,169.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,1.0,6.666666666666664,E,0
U_16391699,山西大学,C_947260,38,36,2019.0,12.0,2020.0,3.0,2020.0,2.0,44,21,9,0,0.0,1,1.0,40.0,60.0,0.0,1.0,92.0,44,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,17.98063840920984,E,0
U_16394690,,C_682350,0,0,2019.0,12.0,2020.0,3.0,2020.0,2.0,36,33,9,2,0.0,0,1.0,60.0,40.0,0.0,1.0,97.0,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.424242424242424,E,0
U_16399580,西安思源学院,C_948113,38,36,2019.0,12.0,2020.0,3.0,2020.0,2.0,50,50,11,1,336.0,0,1.0,65.0,35.0,0.0,1.0,91.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.90833333333333,E,0
U_16401304,南开,C_707456,38,36,2019.0,8.0,2020.0,2.0,2020.0,2.0,99,12,14,0,0.0,0,1.0,80.0,20.0,0.0,1.0,169.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.00652256584296,D,1
U_16401663,,C_947260,38,36,2019.0,12.0,2020.0,3.0,2020.0,2.0,44,21,9,0,0.0,1,1.0,40.0,60.0,0.0,1.0,92.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.30385487528345,D,1
U_16403498,,C_682356,38,36,2019.0,12.0,2020.0,3.0,2020.0,2.0,26,26,9,1,0.0,21,1.0,60.0,40.0,0.0,1.0,97.0,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.307692307692304,E,0
U_16406163,,C_1017419,38,36,2020.0,2.0,2020.0,5.0,2020.0,3.0,17,9,9,1,1008.0,0,1.0,40.0,60.0,0.0,1.0,117.0,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.392883079157588,E,0
U_16410168,豫章师范学院,C_677136,38,36,2019.0,12.0,2020.0,3.0,2020.0,2.0,83,79,10,0,0.0,0,1.0,60.0,40.0,0.0,1.0,97.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.430379746835438,E,0
U_16411044,豫章师范学院,C_677136,38,36,2019.0,12.0,2020.0,3.0,2020.0,2.0,83,79,10,0,0.0,0,1.0,60.0,40.0,0.0,1.0,97.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51898734177215,E,0
U_16412197,山西大学,C_947260,38,36,2019.0,12.0,2020.0,3.0,2020.0,2.0,44,21,9,0,0.0,1,1.0,40.0,60.0,0.0,1.0,92.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861678004535144,E,0
U_16412587,山西大学,C_947260,38,36,2019.0,12.0,2020.0,3.0,2020.0,2.0,44,21,9,0,0.0,1,1.0,40.0,60.0,0.0,1.0,92.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.922902494331064,E,0
U_1643186,北京体育大学,C_947250,38,36,2019.0,12.0,2020.0,3.0,2019.0,12.0,36,11,11,0,0.0,0,1.0,95.0,5.0,0.0,1.0,92.0,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.045454545454542,E,0
U_1643203,北京体育大学,C_947250,38,36,2019.0,12.0,2020.0,3.0,2020.0,2.0,36,11,11,0,0.0,0,1.0,95.0,5.0,0.0,1.0,92.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0802139037433145,E,0
U_16450570,,C_947244,38,36,2019.0,12.0,2020.0,3.0,2020.0,3.0,88,8,10,0,0.0,0,1.0,85.0,15.0,0.0,1.0,92.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.93149717514126,B,3
U_16478261,中国矿业大学（北京）,C_676635,38,36,2020.0,1.0,2020.0,4.0,2020.0,4.0,52,7,8,0,0.0,0,1.0,60.0,40.0,0.0,1.0,115.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,37.71428571428572,D,1
U_16479381,,C_936913,38,36,2019.0,12.0,2020.0,5.0,2020.0,5.0,18,18,10,0,0.0,0,1.0,37.0,63.0,0.0,1.0,140.0,3,0.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0102777777777777,0.0102777777777777,0.0102777777777777,0.0102777777777777,0.6666666666666666,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.370370370370369,E,0
U_16481761,重庆青年职业技术学院,C_680747,38,0,2019.0,12.0,2020.0,3.0,2020.0,2.0,40,11,10,3,384.0,0,1.0,60.0,40.0,0.0,1.0,97.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.419126328217235,E,0
U_16489261,,C_947260,38,36,2019.0,12.0,2020.0,3.0,2020.0,2.0,44,21,9,0,0.0,1,1.0,40.0,60.0,0.0,1.0,92.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.646258503401363,E,0
U_16491119,,C_681255,38,36,2019.0,9.0,2020.0,2.0,2020.0,2.0,25,20,7,1,0.0,1,1.0,70.0,30.0,0.0,1.0,153.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,E,0
U_16495166,,C_682575,38,36,2019.0,12.0,2020.0,3.0,2020.0,2.0,37,9,9,0,0.0,1,1.0,70.0,30.0,0.0,1.0,97.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.44444444444444,E,0
U_16495697,湛江市第六中学,C_682794,38,36,2019.0,12.0,2020.0,3.0,2020.0,2.0,62,51,10,1,0.0,0,1.0,60.0,40.0,0.0,1.0,97.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1764705882352942,E,0
U_16524865,,C_947239,9,38,2019.0,12.0,2020.0,3.0,2020.0,3.0,45,20,11,0,0.0,0,1.0,80.0,20.0,0.0,1.0,92.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.72058823529412,E,0
U_16531653,山西大学,C_947260,38,36,2019.0,12.0,2020.0,3.0,2020.0,2.0,44,21,9,0,0.0,1,1.0,40.0,60.0,0.0,1.0,92.0,37,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,2.0,6.6757369614512445,E,0
U_16548440,宁夏大学,C_948103,38,36,2019.0,12.0,2020.0,3.0,2020.0,2.0,46,8,7,0,0.0,0,1.0,55.0,10.0,35.0,1.0,89.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.94767121245994,D,1
U_16566718,,C_947260,38,36,2019.0,12.0,2020.0,3.0,2020.0,2.0,44,21,9,0,0.0,1,1.0,40.0,60.0,0.0,1.0,92.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.107099249956391,E,0
U_16566803,,C_947244,38,36,2019.0,12.0,2020.0,3.0,2020.0,2.0,88,8,10,0,0.0,0,1.0,85.0,15.0,0.0,1.0,92.0,55,0.3767701612564367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0,0.0,7.0,70.7561970338983,B,3
U_16567633,,C_947244,38,36,2019.0,12.0,2020.0,3.0,2020.0,2.0,88,8,10,0,0.0,0,1.0,85.0,15.0,0.0,1.0,92.0,55,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,2.0,0.0,2.0,14.96354166666666,E,0
U_16568432,,C_682488,38,36,2019.0,12.0,2020.0,3.0,2020.0,2.0,17,15,6,0,0.0,3,1.0,70.0,30.0,0.0,1.0,97.0,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.575275010051463,E,0
U_16569221,山西大学,C_947260,38,36,2019.0,12.0,2020.0,3.0,2020.0,2.0,44,21,9,0,0.0,1,1.0,40.0,60.0,0.0,1.0,92.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.410779696493982,E,0
U_16572552,山西大学,C_947260,38,36,2019.0,12.0,2020.0,3.0,2020.0,2.0,44,21,9,0,0.0,1,1.0,40.0,60.0,0.0,1.0,92.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.088086516657945,E,0
U_16576714,,C_947260,38,36,2019.0,12.0,2020.0,3.0,2020.0,2.0,44,21,9,0,0.0,1,1.0,40.0,60.0,0.0,1.0,92.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.03261817547532,E,0
U_16576899,山西大学,C_947260,38,36,2019.0,12.0,2020.0,3.0,2020.0,2.0,44,21,9,0,0.0,1,1.0,40.0,60.0,0.0,1.0,92.0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.59637188208617,D,1
U_16577893,,C_947250,38,36,2019.0,12.0,2020.0,3.0,2020.0,2.0,36,11,11,0,0.0,0,1.0,95.0,5.0,0.0,1.0,92.0,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.35806595365419,D,1
U_16578606,山西大学,C_947260,38,36,2019.0,12.0,2020.0,3.0,2020.0,2.0,44,21,9,0,0.0,1,1.0,40.0,60.0,0.0,1.0,92.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,31.98639455782313,D,1
U_16579794,,C_947260,38,36,2019.0,12.0,2020.0,3.0,2020.0,2.0,44,21,9,0,0.0,1,1.0,40.0,60.0,0.0,1.0,92.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.16326530612245,D,1
U_16580391,,C_947260,38,36,2019.0,12.0,2020.0,3.0,2020.0,2.0,44,21,9,0,0.0,1,1.0,40.0,60.0,0.0,1.0,92.0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.06575963718821,D,1
U_16580945,四川音乐学院,C_948488,38,36,2019.0,12.0,2020.0,5.0,2020.0,5.0,41,12,12,2,984.0,0,1.0,80.0,20.0,0.0,1.0,152.0,22,0.0,3.0,5.0,1.6666666666666667,6.0,2.0,2.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0655555555555554,0.0218518518518518,0.0,0.0388888888888888,0.6666666666666666,0.1999999999999999,0.1,0.1666666666666666,0.1527525231651946,0.5,0.1666666666666666,0.1527525231651946,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333333333333328,E,0
U_16582958,,C_947260,38,36,2019.0,12.0,2020.0,3.0,2020.0,2.0,44,21,9,0,0.0,1,1.0,40.0,60.0,0.0,1.0,92.0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.15646258503401,E,0
U_16583086,,C_947260,38,36,2019.0,12.0,2020.0,3.0,2020.0,2.0,44,21,9,1,144.0,1,1.0,40.0,60.0,0.0,1.0,92.0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.709401709401707,E,0
U_16583705,上海中医药大学,C_1017355,38,36,2020.0,2.0,2020.0,5.0,2020.0,3.0,19,19,8,0,0.0,3,1.0,60.0,40.0,0.0,1.0,94.0,69,0.5623351446188083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,0.0,0.0,4.0,2.105263157894736,E,0
